Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.11.2-10.0.11.1-35564-8877-6,10.0.11.2,35564,10.0.11.1,8877,6,12/04/2022 11:46:55 AM,1180,2,0,1024,0,512,512,512,0,0,0,0,0,867796.6102,1694.915254,1180,0,1180,1180,1180,1180,0,1180,1180,0,0,0,0,0,0,0,0,0,40,0,1694.915254,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-21793-8878-6,10.0.11.2,21793,10.0.11.1,8878,6,12/04/2022 11:47:04 AM,576,2,0,1024,0,512,512,512,0,0,0,0,0,1777777.778,3472.222222,576,0,576,576,576,576,0,576,576,0,0,0,0,0,0,0,0,0,40,0,3472.222222,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-7766-8886-6,10.0.11.2,7766,10.0.11.1,8886,6,12/04/2022 11:48:20 AM,1112,2,0,1024,0,512,512,512,0,0,0,0,0,920863.3094,1798.561151,1112,0,1112,1112,1112,1112,0,1112,1112,0,0,0,0,0,0,0,0,0,40,0,1798.561151,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-35823-8885-6,10.0.11.2,35823,10.0.11.1,8885,6,12/04/2022 11:48:10 AM,1227,2,0,1024,0,512,512,512,0,0,0,0,0,834555.8272,1629.99185,1227,0,1227,1227,1227,1227,0,1227,1227,0,0,0,0,0,0,0,0,0,40,0,1629.99185,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-6476-8870-6,10.0.11.2,6476,10.0.11.1,8870,6,12/04/2022 11:45:47 AM,1643,2,0,1024,0,512,512,512,0,0,0,0,0,623250.1522,1217.285453,1643,0,1643,1643,1643,1643,0,1643,1643,0,0,0,0,0,0,0,0,0,40,0,1217.285453,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-47408-8870-6,10.0.11.2,47408,10.0.11.1,8870,6,12/04/2022 11:45:46 AM,250,2,0,1024,0,512,512,512,0,0,0,0,0,4096000,8000,250,0,250,250,250,250,0,250,250,0,0,0,0,0,0,0,0,0,40,0,8000,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-23080-8877-6,10.0.11.2,23080,10.0.11.1,8877,6,12/04/2022 11:46:52 AM,1632,2,0,1024,0,512,512,512,0,0,0,0,0,627450.9804,1225.490196,1632,0,1632,1632,1632,1632,0,1632,1632,0,0,0,0,0,0,0,0,0,40,0,1225.490196,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.1-239.255.255.250-35703-1900-17,10.0.11.1,35703,239.255.255.250,1900,17,12/04/2022 11:49:09 AM,3005,4,0,664,0,166,166,166,0,0,0,0,0,220965.0582,1331.114809,1001.666667,1.527525232,1003,1000,3005,1001.666667,1.527525232,1003,1000,0,0,0,0,0,0,0,0,0,696,0,1331.114809,0,166,166,166,0,0,0,0,0,0,0,0,0,0,0,207.5,166,0,0,0,0,664,4,220965,0,0,0,0,0,0,3,174,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-8138-8880-6,10.0.11.2,8138,10.0.11.1,8880,6,12/04/2022 11:47:22 AM,1146,2,0,1024,0,512,512,512,0,0,0,0,0,893542.7574,1745.200698,1146,0,1146,1146,1146,1146,0,1146,1146,0,0,0,0,0,0,0,0,0,40,0,1745.200698,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-30996-8877-6,10.0.11.2,30996,10.0.11.1,8877,6,12/04/2022 11:46:53 AM,512,2,0,1024,0,512,512,512,0,0,0,0,0,2000000,3906.25,512,0,512,512,512,512,0,512,512,0,0,0,0,0,0,0,0,0,40,0,3906.25,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64751-8872-6,10.0.11.2,64751,10.0.11.1,8872,6,12/04/2022 11:46:06 AM,3135,2,0,1024,0,512,512,512,0,0,0,0,0,326634.7687,637.9585327,3135,0,3135,3135,3135,3135,0,3135,3135,0,0,0,0,0,0,0,0,0,40,0,637.9585327,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-24284-8886-6,10.0.11.2,24284,10.0.11.1,8886,6,12/04/2022 11:48:18 AM,530,2,0,1024,0,512,512,512,0,0,0,0,0,1932075.472,3773.584906,530,0,530,530,530,530,0,530,530,0,0,0,0,0,0,0,0,0,40,0,3773.584906,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-14408-8881-6,10.0.11.2,14408,10.0.11.1,8881,6,12/04/2022 11:47:32 AM,1098,2,0,1024,0,512,512,512,0,0,0,0,0,932604.7359,1821.493625,1098,0,1098,1098,1098,1098,0,1098,1098,0,0,0,0,0,0,0,0,0,40,0,1821.493625,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-9139-8874-6,10.0.11.2,9139,10.0.11.1,8874,6,12/04/2022 11:46:25 AM,1351,2,0,1024,0,512,512,512,0,0,0,0,0,757957.0688,1480.3849,1351,0,1351,1351,1351,1351,0,1351,1351,0,0,0,0,0,0,0,0,0,40,0,1480.3849,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-1672-8872-6,10.0.11.2,1672,10.0.11.1,8872,6,12/04/2022 11:46:06 AM,3263,2,0,1024,0,512,512,512,0,0,0,0,0,313821.6365,612.9328838,3263,0,3263,3263,3263,3263,0,3263,3263,0,0,0,0,0,0,0,0,0,40,0,612.9328838,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64070-8881-6,10.0.11.2,64070,10.0.11.1,8881,6,12/04/2022 11:47:30 AM,3769,2,0,1024,0,512,512,512,0,0,0,0,0,271690.1035,530.6447334,3769,0,3769,3769,3769,3769,0,3769,3769,0,0,0,0,0,0,0,0,0,40,0,530.6447334,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-47984-8872-6,10.0.11.2,47984,10.0.11.1,8872,6,12/04/2022 11:46:05 AM,2076,2,0,1024,0,512,512,512,0,0,0,0,0,493256.262,963.3911368,2076,0,2076,2076,2076,2076,0,2076,2076,0,0,0,0,0,0,0,0,0,40,0,963.3911368,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-1876-8871-6,10.0.11.2,1876,10.0.11.1,8871,6,12/04/2022 11:45:59 AM,9,2,0,1024,0,512,512,512,0,0,0,0,0,1.14E+08,222222.2222,9,0,9,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,40,0,222222.2222,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-28591-8887-6,10.0.11.2,28591,10.0.11.1,8887,6,12/04/2022 11:48:27 AM,664,2,0,1024,0,512,512,512,0,0,0,0,0,1542168.675,3012.048193,664,0,664,664,664,664,0,664,664,0,0,0,0,0,0,0,0,0,40,0,3012.048193,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38431-8877-6,10.0.11.2,38431,10.0.11.1,8877,6,12/04/2022 11:46:53 AM,1622,2,0,1024,0,512,512,512,0,0,0,0,0,631319.3588,1233.045623,1622,0,1622,1622,1622,1622,0,1622,1622,0,0,0,0,0,0,0,0,0,40,0,1233.045623,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-58232-8877-6,10.0.11.2,58232,10.0.11.1,8877,6,12/04/2022 11:46:53 AM,3584,2,0,1024,0,512,512,512,0,0,0,0,0,285714.2857,558.0357143,3584,0,3584,3584,3584,3584,0,3584,3584,0,0,0,0,0,0,0,0,0,40,0,558.0357143,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-3434-8878-6,10.0.11.2,3434,10.0.11.1,8878,6,12/04/2022 11:47:02 AM,2777,2,0,1024,0,512,512,512,0,0,0,0,0,368743.2481,720.2016565,2777,0,2777,2777,2777,2777,0,2777,2777,0,0,0,0,0,0,0,0,0,40,0,720.2016565,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-39403-8880-6,10.0.11.2,39403,10.0.11.1,8880,6,12/04/2022 11:47:22 AM,2083,2,0,1024,0,512,512,512,0,0,0,0,0,491598.6558,960.1536246,2083,0,2083,2083,2083,2083,0,2083,2083,0,0,0,0,0,0,0,0,0,40,0,960.1536246,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-22468-8871-6,10.0.11.2,22468,10.0.11.1,8871,6,12/04/2022 11:45:55 AM,1311,2,0,1024,0,512,512,512,0,0,0,0,0,781083.1426,1525.553013,1311,0,1311,1311,1311,1311,0,1311,1311,0,0,0,0,0,0,0,0,0,40,0,1525.553013,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-48805-8887-6,10.0.11.2,48805,10.0.11.1,8887,6,12/04/2022 11:48:27 AM,1232,2,0,1024,0,512,512,512,0,0,0,0,0,831168.8312,1623.376623,1232,0,1232,1232,1232,1232,0,1232,1232,0,0,0,0,0,0,0,0,0,40,0,1623.376623,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-56345-8876-6,10.0.11.2,56345,10.0.11.1,8876,6,12/04/2022 11:46:45 AM,80,2,0,1024,0,512,512,512,0,0,0,0,0,1.28E+07,25000,80,0,80,80,80,80,0,80,80,0,0,0,0,0,0,0,0,0,40,0,25000,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-56786-8887-6,10.0.11.2,56786,10.0.11.1,8887,6,12/04/2022 11:48:28 AM,1555,2,0,1024,0,512,512,512,0,0,0,0,0,658520.9003,1286.173633,1555,0,1555,1555,1555,1555,0,1555,1555,0,0,0,0,0,0,0,0,0,40,0,1286.173633,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-44230-8879-6,10.0.11.2,44230,10.0.11.1,8879,6,12/04/2022 11:47:14 AM,896,2,0,1024,0,512,512,512,0,0,0,0,0,1142857.143,2232.142857,896,0,896,896,896,896,0,896,896,0,0,0,0,0,0,0,0,0,40,0,2232.142857,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-49945-8874-6,10.0.11.2,49945,10.0.11.1,8874,6,12/04/2022 11:46:28 AM,232,2,0,1024,0,512,512,512,0,0,0,0,0,4413793.103,8620.689655,232,0,232,232,232,232,0,232,232,0,0,0,0,0,0,0,0,0,40,0,8620.689655,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-22125-8874-6,10.0.11.2,22125,10.0.11.1,8874,6,12/04/2022 11:46:25 AM,1278,2,0,1024,0,512,512,512,0,0,0,0,0,801251.9562,1564.945227,1278,0,1278,1278,1278,1278,0,1278,1278,0,0,0,0,0,0,0,0,0,40,0,1564.945227,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-19857-8883-6,10.0.11.2,19857,10.0.11.1,8883,6,12/04/2022 11:47:51 AM,1440,2,0,1024,0,512,512,512,0,0,0,0,0,711111.1111,1388.888889,1440,0,1440,1440,1440,1440,0,1440,1440,0,0,0,0,0,0,0,0,0,40,0,1388.888889,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64397-8883-6,10.0.11.2,64397,10.0.11.1,8883,6,12/04/2022 11:47:49 AM,1029,2,0,1024,0,512,512,512,0,0,0,0,0,995140.9135,1943.634597,1029,0,1029,1029,1029,1029,0,1029,1029,0,0,0,0,0,0,0,0,0,40,0,1943.634597,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-60188-8886-6,10.0.11.2,60188,10.0.11.1,8886,6,12/04/2022 11:48:18 AM,1370,2,0,1024,0,512,512,512,0,0,0,0,0,747445.2555,1459.854015,1370,0,1370,1370,1370,1370,0,1370,1370,0,0,0,0,0,0,0,0,0,40,0,1459.854015,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-58878-8885-6,10.0.11.2,58878,10.0.11.1,8885,6,12/04/2022 11:48:10 AM,1234,2,0,1024,0,512,512,512,0,0,0,0,0,829821.718,1620.745543,1234,0,1234,1234,1234,1234,0,1234,1234,0,0,0,0,0,0,0,0,0,40,0,1620.745543,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-52056-8883-6,10.0.11.2,52056,10.0.11.1,8883,6,12/04/2022 11:47:51 AM,139,2,0,1024,0,512,512,512,0,0,0,0,0,7366906.475,14388.48921,139,0,139,139,139,139,0,139,139,0,0,0,0,0,0,0,0,0,40,0,14388.48921,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-54971-8887-6,10.0.11.2,54971,10.0.11.1,8887,6,12/04/2022 11:48:29 AM,616,2,0,1024,0,512,512,512,0,0,0,0,0,1662337.662,3246.753247,616,0,616,616,616,616,0,616,616,0,0,0,0,0,0,0,0,0,40,0,3246.753247,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38298-8880-6,10.0.11.2,38298,10.0.11.1,8880,6,12/04/2022 11:47:20 AM,1443,2,0,1024,0,512,512,512,0,0,0,0,0,709632.7096,1386.001386,1443,0,1443,1443,1443,1443,0,1443,1443,0,0,0,0,0,0,0,0,0,40,0,1386.001386,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-54042-8873-6,10.0.11.2,54042,10.0.11.1,8873,6,12/04/2022 11:46:15 AM,637,2,0,1024,0,512,512,512,0,0,0,0,0,1607535.322,3139.717425,637,0,637,637,637,637,0,637,637,0,0,0,0,0,0,0,0,0,40,0,3139.717425,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-15698-8875-6,10.0.11.2,15698,10.0.11.1,8875,6,12/04/2022 11:46:34 AM,1039,2,0,1024,0,512,512,512,0,0,0,0,0,985563.0414,1924.927815,1039,0,1039,1039,1039,1039,0,1039,1039,0,0,0,0,0,0,0,0,0,40,0,1924.927815,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-39840-8871-6,10.0.11.2,39840,10.0.11.1,8871,6,12/04/2022 11:45:56 AM,2222,2,0,1024,0,512,512,512,0,0,0,0,0,460846.0846,900.090009,2222,0,2222,2222,2222,2222,0,2222,2222,0,0,0,0,0,0,0,0,0,40,0,900.090009,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-63060-8887-6,10.0.11.2,63060,10.0.11.1,8887,6,12/04/2022 11:48:27 AM,2985,2,0,1024,0,512,512,512,0,0,0,0,0,343048.5762,670.0167504,2985,0,2985,2985,2985,2985,0,2985,2985,0,0,0,0,0,0,0,0,0,40,0,670.0167504,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-63571-8881-6,10.0.11.2,63571,10.0.11.1,8881,6,12/04/2022 11:47:31 AM,1285,2,0,1024,0,512,512,512,0,0,0,0,0,796887.1595,1556.420233,1285,0,1285,1285,1285,1285,0,1285,1285,0,0,0,0,0,0,0,0,0,40,0,1556.420233,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-21655-8879-6,10.0.11.2,21655,10.0.11.1,8879,6,12/04/2022 11:47:12 AM,748,2,0,1024,0,512,512,512,0,0,0,0,0,1368983.957,2673.796791,748,0,748,748,748,748,0,748,748,0,0,0,0,0,0,0,0,0,40,0,2673.796791,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-46515-8881-6,10.0.11.2,46515,10.0.11.1,8881,6,12/04/2022 11:47:30 AM,115,2,0,1024,0,512,512,512,0,0,0,0,0,8904347.826,17391.30435,115,0,115,115,115,115,0,115,115,0,0,0,0,0,0,0,0,0,40,0,17391.30435,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-56792-8877-6,10.0.11.2,56792,10.0.11.1,8877,6,12/04/2022 11:46:55 AM,1671,2,0,1024,0,512,512,512,0,0,0,0,0,612806.7026,1196.888091,1671,0,1671,1671,1671,1671,0,1671,1671,0,0,0,0,0,0,0,0,0,40,0,1196.888091,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-19478-8884-6,10.0.11.2,19478,10.0.11.1,8884,6,12/04/2022 11:47:58 AM,903,2,0,1024,0,512,512,512,0,0,0,0,0,1133997.785,2214.839424,903,0,903,903,903,903,0,903,903,0,0,0,0,0,0,0,0,0,40,0,2214.839424,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-4296-8881-6,10.0.11.2,4296,10.0.11.1,8881,6,12/04/2022 11:47:31 AM,2413,2,0,1024,0,512,512,512,0,0,0,0,0,424368.0066,828.843763,2413,0,2413,2413,2413,2413,0,2413,2413,0,0,0,0,0,0,0,0,0,40,0,828.843763,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64404-8878-6,10.0.11.2,64404,10.0.11.1,8878,6,12/04/2022 11:47:03 AM,1658,2,0,1024,0,512,512,512,0,0,0,0,0,617611.5802,1206.272618,1658,0,1658,1658,1658,1658,0,1658,1658,0,0,0,0,0,0,0,0,0,40,0,1206.272618,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-27795-8870-6,10.0.11.2,27795,10.0.11.1,8870,6,12/04/2022 11:45:47 AM,398,2,0,1024,0,512,512,512,0,0,0,0,0,2572864.322,5025.125628,398,0,398,398,398,398,0,398,398,0,0,0,0,0,0,0,0,0,40,0,5025.125628,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.1-239.255.255.250-34046-1900-17,10.0.11.1,34046,239.255.255.250,1900,17,12/04/2022 11:47:09 AM,3005,4,0,664,0,166,166,166,0,0,0,0,0,220965.0582,1331.114809,1001.666667,1.154700538,1003,1001,3005,1001.666667,1.154700538,1003,1001,0,0,0,0,0,0,0,0,0,696,0,1331.114809,0,166,166,166,0,0,0,0,0,0,0,0,0,0,0,207.5,166,0,0,0,0,664,4,220965,0,0,0,0,0,0,3,174,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-18133-8879-6,10.0.11.2,18133,10.0.11.1,8879,6,12/04/2022 11:47:13 AM,2096,2,0,1024,0,512,512,512,0,0,0,0,0,488549.6183,954.1984733,2096,0,2096,2096,2096,2096,0,2096,2096,0,0,0,0,0,0,0,0,0,40,0,954.1984733,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-3390-8871-6,10.0.11.2,3390,10.0.11.1,8871,6,12/04/2022 11:45:57 AM,2060,2,0,1024,0,512,512,512,0,0,0,0,0,497087.3786,970.8737864,2060,0,2060,2060,2060,2060,0,2060,2060,0,0,0,0,0,0,0,0,0,40,0,970.8737864,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-52624-8873-6,10.0.11.2,52624,10.0.11.1,8873,6,12/04/2022 11:46:17 AM,1605,2,0,1024,0,512,512,512,0,0,0,0,0,638006.2305,1246.105919,1605,0,1605,1605,1605,1605,0,1605,1605,0,0,0,0,0,0,0,0,0,40,0,1246.105919,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-61822-8884-6,10.0.11.2,61822,10.0.11.1,8884,6,12/04/2022 11:48:00 AM,2091,2,0,1024,0,512,512,512,0,0,0,0,0,489717.8384,956.480153,2091,0,2091,2091,2091,2091,0,2091,2091,0,0,0,0,0,0,0,0,0,40,0,956.480153,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
